filename,class_md,score,x_norm,y_norm,w_norm,h_norm
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-13-03(2).JPG,animal,0.0155,0.2776,0.3152,0.1088,0.08055
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-13-04(3).JPG,animal,0.00899,0.1885,0.2756,0.1802,0.1243
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-13-04(3).JPG,animal,0.00906,0.2755,0.3124,0.09791,0.07986
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-13-04(3).JPG,animal,0.0109,0.8041,0.5055,0.1958,0.25
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-18-02(1).JPG,animal,0.00503,0.4916,0.3645,0.04843,0.04583
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-18-02(1).JPG,animal,0.00581,0.7937,0.5055,0.2062,0.2666
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-18-02(1).JPG,animal,0.00605,0.8968,0.6645,0.1031,0.15
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-18-02(1).JPG,animal,0.0171,0.4796,0.3152,0.06927,0.04236
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-18-02(1).JPG,animal,0.0425,0.2807,0.3166,0.08177,0.06319
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-18-03(2).JPG,animal,0.0074,0.7911,0.5055,0.2088,0.268
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-18-03(2).JPG,animal,0.013,0.2786,0.3166,0.08333,0.0618
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-18-04(3).JPG,animal,0.00659,0.2781,0.3173,0.08124,0.06041
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-18-04(3).JPG,animal,0.00688,0.8963,0.6645,0.1036,0.1548
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-18-04(3).JPG,animal,0.00764,0.7927,0.5055,0.2072,0.2381
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__18-01-16(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__18-01-16(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__18-01-17(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-49-23(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-49-24(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-49-25(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-55-02(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-55-03(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-55-04(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-56-16(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-56-17(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-56-18(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-57-45(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-57-46(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__19-57-46(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__20-21-13(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__20-21-14(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__20-21-15(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__20-34-00(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__20-34-01(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__20-34-02(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__20-53-50(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__20-53-51(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__20-53-52(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-04-24(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-04-25(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-04-26(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-06-31(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-06-32(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-06-33(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-07-32(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-07-33(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-07-34(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-49-38(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-49-39(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-49-40(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-51-03(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-51-04(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-51-05(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-52-48(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-52-49(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__21-52-50(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-00-07(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-00-08(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-00-09(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-45-38(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-45-39(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-45-40(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-51-34(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-51-35(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-51-36(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-52-30(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-52-31(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-52-32(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-56-16(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-56-17(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__22-56-18(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__23-00-56(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__23-00-57(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__23-00-58(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__23-36-32(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__23-36-33(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__23-36-34(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__23-52-18(1).JPG,empty,,,,,
